date,y2 yield,y5 yield,y10 yield,inflation_rate,unemployment_rate,gdp_growth_rate,debt_rate_to_GDP,GAX_index,GAX_volume,eur_usd
Nov 26 2009,1.3378,2.642,2.642,0.5,10.095039,-2.4,80.255,5614.169922,120190800.0,1.5013
Nov 27 2009,1.3378,2.642,2.642,0.5,10.095039,-2.4,80.255,5685.6098630000015,129094400.0,1.4967
Nov 30 2009,1.3378,2.642,2.642,0.5,10.095039,-2.4,80.255,5625.950195,104878600.0,1.5009
Dec 01 2009,1.3806,2.6433,2.6433,0.9,10.136016,-2.4,80.255,5776.6098630000015,116641300.0,1.5088
Dec 02 2009,1.3806,2.6433,2.6433,0.9,10.136016,-2.4,80.255,5781.680176,108839900.0,1.5046
Dec 03 2009,1.3806,2.6433,2.6433,0.9,10.136016,-2.4,80.255,5770.350098,109119700.0,1.507
Dec 04 2009,1.3806,2.6433,2.6433,0.9,10.136016,-2.4,80.255,5817.649902,109755500.0,1.4851
Dec 07 2009,1.3806,2.6433,2.6433,0.9,10.136016,-2.4,80.255,5784.75,77601200.0,1.4819
Dec 08 2009,1.3806,2.6433,2.6433,0.9,10.136016,-2.4,80.255,5688.580078,113759400.0,1.4699
Dec 09 2009,1.3806,2.6433,2.6433,0.9,10.136016,-2.4,80.255,5647.839844,97013700.0,1.4727
Dec 10 2009,1.3806,2.6433,2.6433,0.9,10.136016,-2.4,80.255,5709.02002,80024700.0,1.4735
Dec 11 2009,1.3806,2.6433,2.6433,0.9,10.136016,-2.4,80.255,5756.290039,94585400.0,1.4623
Dec 14 2009,1.3806,2.6433,2.6433,0.9,10.136016,-2.4,80.255,5802.259765999999,76594100.0,1.4656
Dec 15 2009,1.3806,2.6433,2.6433,0.9,10.136016,-2.4,80.255,5811.339844,79655300.0,1.4536
Dec 16 2009,1.3806,2.6433,2.6433,0.9,10.136016,-2.4,80.255,5903.430176,120515500.0,1.4537
Dec 17 2009,1.3806,2.6433,2.6433,0.9,10.136016,-2.4,80.255,5844.439941,114041300.0,1.4345
Dec 18 2009,1.3806,2.6433,2.6433,0.9,10.136016,-2.4,80.255,5831.209961,221922600.0,1.4343
Dec 21 2009,1.3806,2.6433,2.6433,0.9,10.136016,-2.4,80.255,5930.529785,101193600.0,1.4284
Dec 22 2009,1.3806,2.6433,2.6433,0.9,10.136016,-2.4,80.255,5945.689941,82250700.0,1.425
Dec 23 2009,1.3806,2.6433,2.6433,0.9,10.136016,-2.4,80.255,5957.439941,59900800.0,1.4327
Dec 24 2009,1.3806,2.6433,2.6433,0.9,10.136016,-2.4,80.255,,,1.4375
Dec 25 2009,1.3806,2.6433,2.6433,0.9,10.136016,-2.4,80.255,,,1.4397
Dec 28 2009,1.3806,2.6433,2.6433,0.9,10.136016,-2.4,80.255,6002.919922,38247200.0,1.4383
Dec 29 2009,1.3806,2.6433,2.6433,0.9,10.136016,-2.4,80.255,6011.549805,47331100.0,1.4354
Dec 30 2009,1.3806,2.6433,2.6433,0.9,10.136016,-2.4,80.255,5957.430176,35547500.0,1.4335
Dec 31 2009,1.3806,2.6433,2.6433,0.9,10.136016,-2.4,80.255,,,1.4318
Jan 01 2010,1.5023,2.7198,2.7198,0.9,10.163376,1.2,81.95100000000001,,,1.4326
Jan 04 2010,1.5023,2.7198,2.7198,0.9,10.163376,1.2,81.95100000000001,6048.299805,104344400.0,1.4413
Jan 05 2010,1.5023,2.7198,2.7198,0.9,10.163376,1.2,81.95100000000001,6031.8598630000015,117572100.0,1.4369
Jan 06 2010,1.5023,2.7198,2.7198,0.9,10.163376,1.2,81.95100000000001,6034.330078,108742400.0,1.4413
Jan 07 2010,1.5023,2.7198,2.7198,0.9,10.163376,1.2,81.95100000000001,6019.3598630000015,133704300.0,1.4318
Jan 08 2010,1.5023,2.7198,2.7198,0.9,10.163376,1.2,81.95100000000001,6037.6098630000015,126099000.0,1.4413
Jan 11 2010,1.5023,2.7198,2.7198,0.9,10.163376,1.2,81.95100000000001,6040.5,103675800.0,1.4514
Jan 12 2010,1.5023,2.7198,2.7198,0.9,10.163376,1.2,81.95100000000001,5943.0,129269700.0,1.4495
Jan 13 2010,1.5023,2.7198,2.7198,0.9,10.163376,1.2,81.95100000000001,5963.1401369999985,114728400.0,1.4512
Jan 14 2010,1.5023,2.7198,2.7198,0.9,10.163376,1.2,81.95100000000001,5988.879883,115453700.0,1.4503
Jan 15 2010,1.5023,2.7198,2.7198,0.9,10.163376,1.2,81.95100000000001,5875.970215,156035200.0,1.4385
Jan 18 2010,1.5023,2.7198,2.7198,0.9,10.163376,1.2,81.95100000000001,5918.549805,79532100.0,1.4386
Jan 19 2010,1.5023,2.7198,2.7198,0.9,10.163376,1.2,81.95100000000001,5976.47998,113604900.0,1.4301
Jan 20 2010,1.5023,2.7198,2.7198,0.9,10.163376,1.2,81.95100000000001,5851.529785,118371200.0,1.4101
Jan 21 2010,1.5023,2.7198,2.7198,0.9,10.163376,1.2,81.95100000000001,5746.970215,138594400.0,1.4091
Jan 22 2010,1.5023,2.7198,2.7198,0.9,10.163376,1.2,81.95100000000001,5695.319824,177787000.0,1.4138
Jan 25 2010,1.5023,2.7198,2.7198,0.9,10.163376,1.2,81.95100000000001,5631.370117,122382000.0,1.4152
Jan 26 2010,1.5023,2.7198,2.7198,0.9,10.163376,1.2,81.95100000000001,5668.930176,140930900.0,1.4076
Jan 27 2010,1.5023,2.7198,2.7198,0.9,10.163376,1.2,81.95100000000001,5643.200195,143566600.0,1.4019
Jan 28 2010,1.5023,2.7198,2.7198,0.9,10.163376,1.2,81.95100000000001,5540.330078,185119100.0,1.3963
Jan 29 2010,1.5023,2.7198,2.7198,0.9,10.163376,1.2,81.95100000000001,5608.790039,206927000.0,1.3864
Feb 01 2010,1.6238,2.7422,2.7422,0.8,10.219508,1.2,81.95100000000001,5654.47998,130680700.0,1.3929
Feb 02 2010,1.6238,2.7422,2.7422,0.8,10.219508,1.2,81.95100000000001,5709.660156,137793900.0,1.3963
Feb 03 2010,1.6238,2.7422,2.7422,0.8,10.219508,1.2,81.95100000000001,5672.089844,133970300.0,1.3899
Feb 04 2010,1.6238,2.7422,2.7422,0.8,10.219508,1.2,81.95100000000001,5533.240234000001,170297100.0,1.3736
Feb 05 2010,1.6238,2.7422,2.7422,0.8,10.219508,1.2,81.95100000000001,5434.339844,234113800.0,1.3664
Feb 08 2010,1.6238,2.7422,2.7422,0.8,10.219508,1.2,81.95100000000001,5484.850098,137808300.0,1.3653
Feb 09 2010,1.6238,2.7422,2.7422,0.8,10.219508,1.2,81.95100000000001,5498.259765999999,130402000.0,1.379
Feb 10 2010,1.6238,2.7422,2.7422,0.8,10.219508,1.2,81.95100000000001,5536.370117,132047100.0,1.3727
Feb 11 2010,1.6238,2.7422,2.7422,0.8,10.219508,1.2,81.95100000000001,5503.930176,122397400.0,1.3682
Feb 12 2010,1.6238,2.7422,2.7422,0.8,10.219508,1.2,81.95100000000001,5500.3901369999985,114810000.0,1.3618
Feb 15 2010,1.6238,2.7422,2.7422,0.8,10.219508,1.2,81.95100000000001,5511.100098,61554900.0,1.3599
Feb 16 2010,1.6238,2.7422,2.7422,0.8,10.219508,1.2,81.95100000000001,5592.120117,106068700.0,1.3769
Feb 17 2010,1.6238,2.7422,2.7422,0.8,10.219508,1.2,81.95100000000001,5648.339844,122735600.0,1.3606
Feb 18 2010,1.6238,2.7422,2.7422,0.8,10.219508,1.2,81.95100000000001,5680.410156,125325700.0,1.3617
Feb 19 2010,1.6238,2.7422,2.7422,0.8,10.219508,1.2,81.95100000000001,5722.049805,121594600.0,1.3615
Feb 22 2010,1.6238,2.7422,2.7422,0.8,10.219508,1.2,81.95100000000001,5688.439941,94749200.0,1.3598
Feb 23 2010,1.6238,2.7422,2.7422,0.8,10.219508,1.2,81.95100000000001,5604.069824,138143800.0,1.3506
Feb 24 2010,1.6238,2.7422,2.7422,0.8,10.219508,1.2,81.95100000000001,5615.509765999999,130761600.0,1.3531
Feb 25 2010,1.6238,2.7422,2.7422,0.8,10.219508,1.2,81.95100000000001,5532.330078,150089500.0,1.3556
Feb 26 2010,1.6238,2.7422,2.7422,0.8,10.219508,1.2,81.95100000000001,5598.459961,114404300.0,1.3626
Mar 01 2010,1.3949,2.6,2.6,1.6,10.233491,1.2,81.95100000000001,5713.509765999999,98501000.0,1.3561
Mar 02 2010,1.3949,2.6,2.6,1.6,10.233491,1.2,81.95100000000001,5776.560059,116696700.0,1.3605
Mar 03 2010,1.3949,2.6,2.6,1.6,10.233491,1.2,81.95100000000001,5817.879883,104617500.0,1.37
Mar 04 2010,1.3949,2.6,2.6,1.6,10.233491,1.2,81.95100000000001,5795.319824,103410600.0,1.358
Mar 05 2010,1.3949,2.6,2.6,1.6,10.233491,1.2,81.95100000000001,5877.3598630000015,111636900.0,1.3622
Mar 08 2010,1.3949,2.6,2.6,1.6,10.233491,1.2,81.95100000000001,5875.910156,87016800.0,1.3630000000000002
Mar 09 2010,1.3949,2.6,2.6,1.6,10.233491,1.2,81.95100000000001,5885.8901369999985,97415100.0,1.3601
Mar 10 2010,1.3949,2.6,2.6,1.6,10.233491,1.2,81.95100000000001,5936.720215,98407000.0,1.3659999999999999
Mar 11 2010,1.3949,2.6,2.6,1.6,10.233491,1.2,81.95100000000001,5928.629883,92700100.0,1.3679
Mar 12 2010,1.3949,2.6,2.6,1.6,10.233491,1.2,81.95100000000001,5945.1098630000015,119231100.0,1.3763
Mar 15 2010,1.3949,2.6,2.6,1.6,10.233491,1.2,81.95100000000001,5903.560059,85800100.0,1.3676
Mar 16 2010,1.3949,2.6,2.6,1.6,10.233491,1.2,81.95100000000001,5970.990234000001,96262600.0,1.3772
Mar 17 2010,1.3949,2.6,2.6,1.6,10.233491,1.2,81.95100000000001,6024.279785,117454400.0,1.3738
Mar 18 2010,1.3949,2.6,2.6,1.6,10.233491,1.2,81.95100000000001,6012.310059,100887700.0,1.3607
Mar 19 2010,1.3949,2.6,2.6,1.6,10.233491,1.2,81.95100000000001,5982.430176,242229400.0,1.3534
Mar 22 2010,1.3949,2.6,2.6,1.6,10.233491,1.2,81.95100000000001,5987.5,104197500.0,1.3556
Mar 23 2010,1.3949,2.6,2.6,1.6,10.233491,1.2,81.95100000000001,6017.27002,106650100.0,1.35
Mar 24 2010,1.3949,2.6,2.6,1.6,10.233491,1.2,81.95100000000001,6039.0,134221200.0,1.3314
Mar 25 2010,1.3949,2.6,2.6,1.6,10.233491,1.2,81.95100000000001,6132.950195,137339700.0,1.3279
Mar 26 2010,1.3949,2.6,2.6,1.6,10.233491,1.2,81.95100000000001,6120.049805,107632900.0,1.3413
Mar 29 2010,1.3949,2.6,2.6,1.6,10.233491,1.2,81.95100000000001,6156.850098,94108000.0,1.3478
Mar 30 2010,1.3949,2.6,2.6,1.6,10.233491,1.2,81.95100000000001,6142.450195,113421500.0,1.3413
Mar 31 2010,1.3949,2.6,2.6,1.6,10.233491,1.2,81.95100000000001,6153.549805,111937500.0,1.3512
Apr 01 2010,1.7425,2.6958,2.6958,1.6,10.303245,2.2,83.24,6235.560059,94379800.0,1.3582
Apr 02 2010,1.7425,2.6958,2.6958,1.6,10.303245,2.2,83.24,,,1.3504
Apr 05 2010,1.7425,2.6958,2.6958,1.6,10.303245,2.2,83.24,,,1.3486
Apr 06 2010,1.7425,2.6958,2.6958,1.6,10.303245,2.2,83.24,6252.209961,93393200.0,1.3399
Apr 07 2010,1.7425,2.6958,2.6958,1.6,10.303245,2.2,83.24,6222.410156,91074400.0,1.334
Apr 08 2010,1.7425,2.6958,2.6958,1.6,10.303245,2.2,83.24,6171.830078,104473900.0,1.3359999999999999
Apr 09 2010,1.7425,2.6958,2.6958,1.6,10.303245,2.2,83.24,6249.700195,95227700.0,1.3499
Apr 12 2010,1.7425,2.6958,2.6958,1.6,10.303245,2.2,83.24,6250.689941,113736900.0,1.3586
Apr 13 2010,1.7425,2.6958,2.6958,1.6,10.303245,2.2,83.24,6230.830078,100154400.0,1.3607
Apr 14 2010,1.7425,2.6958,2.6958,1.6,10.303245,2.2,83.24,6278.399902,119609300.0,1.3653
Apr 15 2010,1.7425,2.6958,2.6958,1.6,10.303245,2.2,83.24,6291.450195,108953700.0,1.358
Apr 16 2010,1.7425,2.6958,2.6958,1.6,10.303245,2.2,83.24,6180.899902,195883500.0,1.3499
Apr 19 2010,1.7425,2.6958,2.6958,1.6,10.303245,2.2,83.24,6162.439941,133583500.0,1.3485
Apr 20 2010,1.7425,2.6958,2.6958,1.6,10.303245,2.2,83.24,6264.22998,133489200.0,1.3438
Apr 21 2010,1.7425,2.6958,2.6958,1.6,10.303245,2.2,83.24,6230.379883,149364800.0,1.3387
Apr 22 2010,1.7425,2.6958,2.6958,1.6,10.303245,2.2,83.24,6168.720215,174052000.0,1.3293
Apr 23 2010,1.7425,2.6958,2.6958,1.6,10.303245,2.2,83.24,6259.529785,124506000.0,1.3386
Apr 26 2010,1.7425,2.6958,2.6958,1.6,10.303245,2.2,83.24,6332.100098,115432400.0,1.3397
Apr 27 2010,1.7425,2.6958,2.6958,1.6,10.303245,2.2,83.24,6159.509765999999,159970800.0,1.3165
Apr 28 2010,1.7425,2.6958,2.6958,1.6,10.303245,2.2,83.24,6084.339844,241133300.0,1.3214
Apr 29 2010,1.7425,2.6958,2.6958,1.6,10.303245,2.2,83.24,6144.910156,194408800.0,1.3225
Apr 30 2010,1.7425,2.6958,2.6958,1.6,10.303245,2.2,83.24,6135.700195,196569400.0,1.3298
May 03 2010,1.8395,2.627,2.627,1.7,10.294874,2.2,83.24,6166.919922,112972200.0,1.3194
May 04 2010,1.8395,2.627,2.627,1.7,10.294874,2.2,83.24,6006.8598630000015,229250500.0,1.2982
May 05 2010,1.8395,2.627,2.627,1.7,10.294874,2.2,83.24,5958.450195,235306400.0,1.2814
May 06 2010,1.8395,2.627,2.627,1.7,10.294874,2.2,83.24,5908.259765999999,283585200.0,1.2656
May 07 2010,1.8395,2.627,2.627,1.7,10.294874,2.2,83.24,5715.089844,321885400.0,1.2762
May 10 2010,1.8395,2.627,2.627,1.7,10.294874,2.2,83.24,6017.910156,280850400.0,1.2782
May 11 2010,1.8395,2.627,2.627,1.7,10.294874,2.2,83.24,6037.709961,169545500.0,1.2655
May 12 2010,1.8395,2.627,2.627,1.7,10.294874,2.2,83.24,6183.490234000001,186580700.0,1.2622
May 13 2010,1.8395,2.627,2.627,1.7,10.294874,2.2,83.24,6251.970215,120538700.0,1.253
May 14 2010,1.8395,2.627,2.627,1.7,10.294874,2.2,83.24,6056.709961,173391100.0,1.2363
May 17 2010,1.8395,2.627,2.627,1.7,10.294874,2.2,83.24,6066.919922,144988000.0,1.2395
May 18 2010,1.8395,2.627,2.627,1.7,10.294874,2.2,83.24,6155.930176,122109600.0,1.2183
May 19 2010,1.8395,2.627,2.627,1.7,10.294874,2.2,83.24,5988.669922,185439300.0,1.2429
May 20 2010,1.8395,2.627,2.627,1.7,10.294874,2.2,83.24,5867.879883,192604600.0,1.2468
May 21 2010,1.8395,2.627,2.627,1.7,10.294874,2.2,83.24,5829.25,341947100.0,1.2573
May 24 2010,1.8395,2.627,2.627,1.7,10.294874,2.2,83.24,5805.680176,91354000.0,1.2353
May 25 2010,1.8395,2.627,2.627,1.7,10.294874,2.2,83.24,5670.040039,193420800.0,1.2365
May 26 2010,1.8395,2.627,2.627,1.7,10.294874,2.2,83.24,5758.02002,172251000.0,1.2168
May 27 2010,1.8395,2.627,2.627,1.7,10.294874,2.2,83.24,5937.1401369999985,180623000.0,1.2369
May 28 2010,1.8395,2.627,2.627,1.7,10.294874,2.2,83.24,5946.180176,104018000.0,1.227
May 31 2010,1.8395,2.627,2.627,1.7,10.294874,2.2,83.24,5964.330078,45852600.0,1.2306
Jun 01 2010,1.8143,2.6819,2.6819,1.5,10.256592,2.2,83.24,5981.27002,127463800.0,1.2227
Jun 02 2010,1.8143,2.6819,2.6819,1.5,10.256592,2.2,83.24,5981.200195,99316200.0,1.2251
Jun 03 2010,1.8143,2.6819,2.6819,1.5,10.256592,2.2,83.24,6054.629883,102491100.0,1.2157
Jun 04 2010,1.8143,2.6819,2.6819,1.5,10.256592,2.2,83.24,5938.879883,131208800.0,1.1976
Jun 07 2010,1.8143,2.6819,2.6819,1.5,10.256592,2.2,83.24,5904.950195,117565000.0,1.1915
Jun 08 2010,1.8143,2.6819,2.6819,1.5,10.256592,2.2,83.24,5868.549805,163228700.0,1.1975
Jun 09 2010,1.8143,2.6819,2.6819,1.5,10.256592,2.2,83.24,5984.75,115040500.0,1.1986
Jun 10 2010,1.8143,2.6819,2.6819,1.5,10.256592,2.2,83.24,6056.589844,131094700.0,1.2109
Jun 11 2010,1.8143,2.6819,2.6819,1.5,10.256592,2.2,83.24,6047.830078,132370300.0,1.2113
Jun 14 2010,1.8143,2.6819,2.6819,1.5,10.256592,2.2,83.24,6125.0,96620900.0,1.2218
Jun 15 2010,1.8143,2.6819,2.6819,1.5,10.256592,2.2,83.24,6175.049805,118277000.0,1.2324
Jun 16 2010,1.8143,2.6819,2.6819,1.5,10.256592,2.2,83.24,6190.910156,120767100.0,1.2308
Jun 17 2010,1.8143,2.6819,2.6819,1.5,10.256592,2.2,83.24,6223.540039,112716300.0,1.238
Jun 18 2010,1.8143,2.6819,2.6819,1.5,10.256592,2.2,83.24,6216.97998,260009000.0,1.2387
Jun 21 2010,1.8143,2.6819,2.6819,1.5,10.256592,2.2,83.24,6292.970215,92615800.0,1.2308
Jun 22 2010,1.8143,2.6819,2.6819,1.5,10.256592,2.2,83.24,6269.040039,86801700.0,1.2268
Jun 23 2010,1.8143,2.6819,2.6819,1.5,10.256592,2.2,83.24,6204.52002,96948000.0,1.2315
Jun 24 2010,1.8143,2.6819,2.6819,1.5,10.256592,2.2,83.24,6115.47998,113903600.0,1.2334
Jun 25 2010,1.8143,2.6819,2.6819,1.5,10.256592,2.2,83.24,6070.600098,101546500.0,1.2377
Jun 28 2010,1.8143,2.6819,2.6819,1.5,10.256592,2.2,83.24,6157.220215,81583500.0,1.2279
Jun 29 2010,1.8143,2.6819,2.6819,1.5,10.256592,2.2,83.24,5952.029785,122001100.0,1.2182
Jun 30 2010,1.8143,2.6819,2.6819,1.5,10.256592,2.2,83.24,5965.52002,110273900.0,1.2236
Jul 01 2010,1.7933,2.6934,2.6934,1.7,10.194915,2.3,83.329,5857.430176,133033400.0,1.2519
Jul 02 2010,1.7933,2.6934,2.6934,1.7,10.194915,2.3,83.329,5834.149902,103990600.0,1.2563
Jul 05 2010,1.7933,2.6934,2.6934,1.7,10.194915,2.3,83.329,5816.200195,58955400.0,1.254
Jul 06 2010,1.7933,2.6934,2.6934,1.7,10.194915,2.3,83.329,5940.97998,104933400.0,1.2624
Jul 07 2010,1.7933,2.6934,2.6934,1.7,10.194915,2.3,83.329,5992.8598630000015,117657700.0,1.2635
Jul 08 2010,1.7933,2.6934,2.6934,1.7,10.194915,2.3,83.329,6035.660156,108892000.0,1.2694
Jul 09 2010,1.7933,2.6934,2.6934,1.7,10.194915,2.3,83.329,6065.240234000001,82687900.0,1.2637
Jul 12 2010,1.7933,2.6934,2.6934,1.7,10.194915,2.3,83.329,6077.189941,68496700.0,1.2590000000000001
Jul 13 2010,1.7933,2.6934,2.6934,1.7,10.194915,2.3,83.329,6191.129883,117515900.0,1.2728
Jul 14 2010,1.7933,2.6934,2.6934,1.7,10.194915,2.3,83.329,6209.759765999999,97857800.0,1.2741
Jul 15 2010,1.7933,2.6934,2.6934,1.7,10.194915,2.3,83.329,6149.3598630000015,114225200.0,1.2939
Jul 16 2010,1.7933,2.6934,2.6934,1.7,10.194915,2.3,83.329,6040.27002,143885200.0,1.2933
Jul 19 2010,1.7933,2.6934,2.6934,1.7,10.194915,2.3,83.329,6009.1098630000015,80327500.0,1.294
Jul 20 2010,1.7933,2.6934,2.6934,1.7,10.194915,2.3,83.329,5967.490234000001,92837300.0,1.2886
Jul 21 2010,1.7933,2.6934,2.6934,1.7,10.194915,2.3,83.329,5990.379883,79687600.0,1.2757
Jul 22 2010,1.7933,2.6934,2.6934,1.7,10.194915,2.3,83.329,6142.149902,100967900.0,1.2891
Jul 23 2010,1.7933,2.6934,2.6934,1.7,10.194915,2.3,83.329,6166.339844,85493000.0,1.2907
Jul 26 2010,1.7933,2.6934,2.6934,1.7,10.194915,2.3,83.329,6194.209961,73220100.0,1.2995
Jul 27 2010,1.7933,2.6934,2.6934,1.7,10.194915,2.3,83.329,6207.310059,134573900.0,1.2995
Jul 28 2010,1.7933,2.6934,2.6934,1.7,10.194915,2.3,83.329,6178.939941,102638200.0,1.2993
Jul 29 2010,1.7933,2.6934,2.6934,1.7,10.194915,2.3,83.329,6134.700195,111252400.0,1.3079
Jul 30 2010,1.7933,2.6934,2.6934,1.7,10.194915,2.3,83.329,6147.970215,105538800.0,1.3048
Aug 02 2010,1.6886,2.5593,2.5593,1.6,10.195064,2.3,83.329,6292.129883,104821000.0,1.3182
Aug 03 2010,1.6886,2.5593,2.5593,1.6,10.195064,2.3,83.329,6307.910156,99281900.0,1.3228
Aug 04 2010,1.6886,2.5593,2.5593,1.6,10.195064,2.3,83.329,6331.330078,99509500.0,1.3159999999999998
Aug 05 2010,1.6886,2.5593,2.5593,1.6,10.195064,2.3,83.329,6333.580078,117072800.0,1.3192
Aug 06 2010,1.6886,2.5593,2.5593,1.6,10.195064,2.3,83.329,6259.629883,111202900.0,1.3285
Aug 09 2010,1.6886,2.5593,2.5593,1.6,10.195064,2.3,83.329,6351.600098,70334800.0,1.3235
Aug 10 2010,1.6886,2.5593,2.5593,1.6,10.195064,2.3,83.329,6286.25,83815500.0,1.3178
Aug 11 2010,1.6886,2.5593,2.5593,1.6,10.195064,2.3,83.329,6154.069824,107362000.0,1.2833
Aug 12 2010,1.6886,2.5593,2.5593,1.6,10.195064,2.3,83.329,6135.169922,113104100.0,1.2824
Aug 13 2010,1.6886,2.5593,2.5593,1.6,10.195064,2.3,83.329,6110.410156,98258900.0,1.2752
Aug 16 2010,1.6886,2.5593,2.5593,1.6,10.195064,2.3,83.329,6110.569824,74503300.0,1.2826
Aug 17 2010,1.6886,2.5593,2.5593,1.6,10.195064,2.3,83.329,6206.399902,87901100.0,1.2881
Aug 18 2010,1.6886,2.5593,2.5593,1.6,10.195064,2.3,83.329,6186.310059,76996200.0,1.2857
Aug 19 2010,1.6886,2.5593,2.5593,1.6,10.195064,2.3,83.329,6075.129883,105084200.0,1.2821
Aug 20 2010,1.6886,2.5593,2.5593,1.6,10.195064,2.3,83.329,6005.160156,107089500.0,1.2708
Aug 23 2010,1.6886,2.5593,2.5593,1.6,10.195064,2.3,83.329,6010.910156,66569300.0,1.2658
Aug 24 2010,1.6886,2.5593,2.5593,1.6,10.195064,2.3,83.329,5935.439941,97950200.0,1.2625
Aug 25 2010,1.6886,2.5593,2.5593,1.6,10.195064,2.3,83.329,5899.5,107849000.0,1.2658
Aug 26 2010,1.6886,2.5593,2.5593,1.6,10.195064,2.3,83.329,5912.580078,90854800.0,1.272
Aug 27 2010,1.6886,2.5593,2.5593,1.6,10.195064,2.3,83.329,5951.169922,117064900.0,1.2765
Aug 30 2010,1.6886,2.5593,2.5593,1.6,10.195064,2.3,83.329,5912.410156,57738000.0,1.2664
Aug 31 2010,1.6886,2.5593,2.5593,1.6,10.195064,2.3,83.329,5925.220215,102991500.0,1.2687
Sep 01 2010,1.8283,2.6658,2.6658,1.9,10.181513,2.3,83.329,6083.899902,119785800.0,1.2812
Sep 02 2010,1.8283,2.6658,2.6658,1.9,10.181513,2.3,83.329,6083.850098,96113500.0,1.2826
Sep 03 2010,1.8283,2.6658,2.6658,1.9,10.181513,2.3,83.329,6134.620117,94990500.0,1.2896
Sep 06 2010,1.8283,2.6658,2.6658,1.9,10.181513,2.3,83.329,6155.040039,63508500.0,1.2873
Sep 07 2010,1.8283,2.6658,2.6658,1.9,10.181513,2.3,83.329,6117.8901369999985,81983300.0,1.2683
Sep 08 2010,1.8283,2.6658,2.6658,1.9,10.181513,2.3,83.329,6164.439941,108640300.0,1.2723
Sep 09 2010,1.8283,2.6658,2.6658,1.9,10.181513,2.3,83.329,6221.52002,102017200.0,1.2694
Sep 10 2010,1.8283,2.6658,2.6658,1.9,10.181513,2.3,83.329,6214.77002,94002800.0,1.268
Sep 13 2010,1.8283,2.6658,2.6658,1.9,10.181513,2.3,83.329,6261.680176,93974100.0,1.288
Sep 14 2010,1.8283,2.6658,2.6658,1.9,10.181513,2.3,83.329,6275.410156,112788800.0,1.2996
Sep 15 2010,1.8283,2.6658,2.6658,1.9,10.181513,2.3,83.329,6261.870117,104880700.0,1.3005
Sep 16 2010,1.8283,2.6658,2.6658,1.9,10.181513,2.3,83.329,6249.649902,96808800.0,1.3076
Sep 17 2010,1.8283,2.6658,2.6658,1.9,10.181513,2.3,83.329,6209.759765999999,232899500.0,1.3048
Sep 20 2010,1.8283,2.6658,2.6658,1.9,10.181513,2.3,83.329,6294.580078,96805800.0,1.3066
Sep 21 2010,1.8283,2.6658,2.6658,1.9,10.181513,2.3,83.329,6275.97998,130949600.0,1.3252
Sep 22 2010,1.8283,2.6658,2.6658,1.9,10.181513,2.3,83.329,6208.330078,133906500.0,1.34
Sep 23 2010,1.8283,2.6658,2.6658,1.9,10.181513,2.3,83.329,6184.709961,117864900.0,1.3312
Sep 24 2010,1.8283,2.6658,2.6658,1.9,10.181513,2.3,83.329,6298.299805,114746400.0,1.3491
Sep 27 2010,1.8283,2.6658,2.6658,1.9,10.181513,2.3,83.329,6278.8901369999985,86116600.0,1.3457
Sep 28 2010,1.8283,2.6658,2.6658,1.9,10.181513,2.3,83.329,6276.089844,109270100.0,1.3582
Sep 29 2010,1.8283,2.6658,2.6658,1.9,10.181513,2.3,83.329,6246.919922,120081800.0,1.3629
Sep 30 2010,1.8283,2.6658,2.6658,1.9,10.181513,2.3,83.329,6229.02002,137412300.0,1.3633
Oct 01 2010,1.6019,2.7048,2.7048,1.9,10.194245,2.5,85.79,6211.339844,125509200.0,1.3792
Oct 04 2010,1.6019,2.7048,2.7048,1.9,10.194245,2.5,85.79,6134.209961,90481300.0,1.3682
Oct 05 2010,1.6019,2.7048,2.7048,1.9,10.194245,2.5,85.79,6215.830078,106588200.0,1.3834
Oct 06 2010,1.6019,2.7048,2.7048,1.9,10.194245,2.5,85.79,6270.72998,111931000.0,1.3937
Oct 07 2010,1.6019,2.7048,2.7048,1.9,10.194245,2.5,85.79,6276.25,97564700.0,1.3927
Oct 08 2010,1.6019,2.7048,2.7048,1.9,10.194245,2.5,85.79,6291.669922,124534200.0,1.3943
Oct 11 2010,1.6019,2.7048,2.7048,1.9,10.194245,2.5,85.79,6309.509765999999,79124000.0,1.3874
Oct 12 2010,1.6019,2.7048,2.7048,1.9,10.194245,2.5,85.79,6304.569824,99634300.0,1.3925
Oct 13 2010,1.6019,2.7048,2.7048,1.9,10.194245,2.5,85.79,6434.52002,148838900.0,1.3963
Oct 14 2010,1.6019,2.7048,2.7048,1.9,10.194245,2.5,85.79,6455.27002,110051500.0,1.4081
Oct 15 2010,1.6019,2.7048,2.7048,1.9,10.194245,2.5,85.79,6492.299805,137125800.0,1.3979
Oct 18 2010,1.6019,2.7048,2.7048,1.9,10.194245,2.5,85.79,6516.629883,91058500.0,1.3948
Oct 19 2010,1.6019,2.7048,2.7048,1.9,10.194245,2.5,85.79,6490.689941,101370600.0,1.3735
Oct 20 2010,1.6019,2.7048,2.7048,1.9,10.194245,2.5,85.79,6524.549805,95159700.0,1.3967
Oct 21 2010,1.6019,2.7048,2.7048,1.9,10.194245,2.5,85.79,6611.009765999999,95687700.0,1.392
Oct 22 2010,1.6019,2.7048,2.7048,1.9,10.194245,2.5,85.79,6605.839844,67471100.0,1.3952
