date,m6 yield,y5 yield,y10 yield,spy,eur_usd,CPI,GDP,FFER,y,class,dir
2006-01-02,4.37,4.35,4.39,91.77618408203125,1.1816978454589844,3.415659,0.945328048,4.22,1.2032970190048218,20,1.0
2006-01-03,4.4,4.3,4.37,93.39041137695312,1.2032970190048218,3.415659,0.945328048,4.22,1.2111963033676147,30,1.0
2006-01-04,4.37,4.28,4.36,93.83267974853516,1.2111963033676147,3.415659,0.945328048,4.16,1.2106977701187134,30,-1.0
2006-01-05,4.37,4.29,4.36,93.89163970947266,1.2106977701187134,3.415659,0.945328048,4.16,1.2154065370559692,30,1.0
2006-01-06,4.39,4.32,4.38,94.67300415039062,1.2154065370559692,3.415659,0.945328048,4.16,1.207496166229248,30,-1.0
2006-01-09,4.4,4.32,4.38,94.91622161865234,1.207496166229248,3.415659,0.945328048,4.16,1.2064036130905151,20,-1.0
2006-01-10,4.42,4.36,4.43,95.01203918457031,1.2064036130905151,3.415659,0.945328048,4.16,1.2139016389846802,30,1.0
2006-01-11,4.45,4.39,4.46,95.3142318725586,1.2139016389846802,3.415659,0.945328048,4.23,1.2045000791549683,20,-1.0
2006-01-12,4.43,4.35,4.42,94.9383316040039,1.2045000791549683,3.415659,0.945328048,4.23,1.2142995595932007,30,1.0
2006-01-13,4.43,4.28,4.36,94.84984588623047,1.2142995595932007,3.415659,0.945328048,4.23,1.2116072177886963,30,-1.0
2006-01-16,4.43,4.28,4.36,94.84984588623047,1.2116072177886963,3.415659,0.945328048,4.23,1.2108443975448608,30,-1.0
2006-01-17,4.47,4.27,4.34,94.5918960571289,1.2108443975448608,3.415659,0.945328048,4.23,1.210800290107727,30,-1.0
2006-01-18,4.46,4.28,4.34,94.21597290039062,1.210800290107727,3.415659,0.945328048,4.29,1.2091021537780762,30,-1.0
2006-01-19,4.47,4.31,4.38,94.57715606689453,1.2091021537780762,3.415659,0.945328048,4.29,1.2136069536209106,30,1.0
2006-01-20,4.48,4.31,4.37,92.85234069824219,1.2136069536209106,3.415659,0.945328048,4.29,1.2304056882858276,30,1.0
2006-01-23,4.5,4.3,4.36,93.18401336669922,1.2304056882858276,3.415659,0.945328048,4.29,1.2264971733093262,30,-1.0
2006-01-24,4.51,4.32,4.4,93.27986145019531,1.2264971733093262,3.415659,0.945328048,4.29,1.2244998216629028,30,-1.0
2006-01-25,4.54,4.41,4.49,93.36094665527344,1.2244998216629028,3.415659,0.945328048,4.26,1.2214934825897217,30,-1.0
2006-01-26,4.54,4.44,4.53,93.87687683105469,1.2214934825897217,3.415659,0.945328048,4.26,1.2093945741653442,30,-1.0
2006-01-27,4.55,4.45,4.52,94.7466812133789,1.2093945741653442,3.415659,0.945328048,4.26,1.208605170249939,30,-1.0
2006-01-30,4.62,4.46,4.54,94.67300415039062,1.208605170249939,3.415659,0.945328048,4.26,1.2148454189300537,30,1.0
2006-01-31,4.59,4.47,4.53,93.9801025390625,1.2148454189300537,3.415659,0.945328048,4.26,1.2066947221755981,20,-1.0
2006-02-01,4.6,4.51,4.57,94.63611602783203,1.2066947221755981,3.597497,0.945328048,4.44,1.208400845527649,30,1.0
2006-02-02,4.62,4.51,4.57,93.537841796875,1.208400845527649,3.597497,0.945328048,4.44,1.2027037143707275,20,-1.0
2006-02-03,4.63,4.5,4.54,93.07347869873047,1.2027037143707275,3.597497,0.945328048,4.44,1.196300983428955,20,-1.0
2006-02-06,4.68,4.51,4.55,93.31671905517578,1.196300983428955,3.597497,0.945328048,4.44,1.1992995738983154,20,1.0
2006-02-07,4.67,4.52,4.57,92.49116516113281,1.1992995738983154,3.597497,0.945328048,4.44,1.19650137424469,20,-1.0
2006-02-08,4.67,4.55,4.56,93.33146667480469,1.19650137424469,3.597497,0.945328048,4.5,1.1994003057479858,20,1.0
2006-02-09,4.67,4.55,4.54,93.1766586303711,1.1994003057479858,3.597497,0.945328048,4.5,1.19070303440094,20,-1.0
2006-02-10,4.7,4.59,4.59,93.34619903564453,1.19070303440094,3.597497,0.945328048,4.5,1.1911994218826294,20,1.0
2006-02-13,4.71,4.58,4.58,93.1766586303711,1.1911994218826294,3.597497,0.945328048,4.5,1.1915968656539917,20,1.0
2006-02-14,4.72,4.61,4.62,94.16435241699219,1.1915968656539917,3.597497,0.945328048,4.5,1.1885942220687866,20,-1.0
2006-02-15,4.7,4.6,4.61,94.49606323242188,1.1885942220687866,3.597497,0.945328048,4.49,1.19070303440094,20,1.0
2006-02-16,4.69,4.59,4.59,95.20368194580078,1.19070303440094,3.597497,0.945328048,4.49,1.1942009925842285,20,1.0
2006-02-17,4.69,4.55,4.54,94.94568634033203,1.1942009925842285,3.597497,0.945328048,4.49,1.193402886390686,20,-1.0
2006-02-20,4.69,4.55,4.54,94.94568634033203,1.193402886390686,3.597497,0.945328048,4.49,1.191994547843933,20,-1.0
2006-02-21,4.73,4.59,4.57,94.70983123779297,1.191994547843933,3.597497,0.945328048,4.49,1.1915968656539917,20,-1.0
2006-02-22,4.7,4.57,4.53,95.28475952148438,1.1915968656539917,3.597497,0.945328048,4.49,1.1921935081481934,20,1.0
2006-02-23,4.73,4.63,4.56,95.14469909667969,1.1921935081481934,3.597497,0.945328048,4.49,1.1878036260604858,20,-1.0
2006-02-24,4.73,4.64,4.58,95.38795471191406,1.1878036260604858,3.597497,0.945328048,4.49,1.1850025653839111,20,-1.0
2006-02-27,4.76,4.66,4.59,95.42481994628906,1.1850025653839111,3.597497,0.945328048,4.49,1.1930042505264282,20,1.0
2006-02-28,4.74,4.61,4.55,94.5181884765625,1.1930042505264282,3.597497,0.945328048,4.49,1.191994547843933,20,-1.0
2006-03-01,4.75,4.63,4.59,95.35847473144531,1.191994547843933,3.362649,0.945328048,4.5,1.203905463218689,20,1.0
2006-03-02,4.75,4.68,4.64,95.35106658935547,1.203905463218689,3.362649,0.945328048,4.5,1.204601526260376,20,1.0
2006-03-03,4.75,4.71,4.68,94.90882110595703,1.204601526260376,3.362649,0.945328048,4.5,1.2016053199768066,20,-1.0
2006-03-06,4.77,4.76,4.74,94.47396087646484,1.2016053199768066,3.362649,0.945328048,4.5,1.1890040636062622,20,-1.0
2006-03-07,4.77,4.76,4.74,94.3265380859375,1.1890040636062622,3.362649,0.945328048,4.5,1.1927053928375244,20,1.0
2006-03-08,4.77,4.75,4.73,94.52557373046875,1.1927053928375244,3.362649,0.945328048,4.51,1.1904053688049316,20,-1.0
2006-03-09,4.77,4.75,4.74,93.89163970947266,1.1904053688049316,3.362649,0.945328048,4.51,1.1911001205444336,20,1.0
2006-03-10,4.78,4.77,4.76,94.78350067138672,1.1911001205444336,3.362649,0.945328048,4.51,1.1967018842697144,20,1.0
2006-03-13,4.83,4.78,4.77,94.9604263305664,1.1967018842697144,3.362649,0.945328048,4.51,1.2018941640853882,20,1.0
2006-03-14,4.8,4.68,4.71,95.95549774169922,1.2018941640853882,3.362649,0.945328048,4.51,1.2071025371551514,30,1.0
2006-03-15,4.81,4.69,4.73,96.3830337524414,1.2071025371551514,3.362649,0.945328048,4.51,1.217492938041687,30,1.0
2006-03-16,4.77,4.6,4.65,96.58206176757812,1.217492938041687,3.362649,0.945328048,4.51,1.2192000150680542,30,1.0
2006-03-17,4.78,4.62,4.68,96.66270446777344,1.2192000150680542,3.362649,0.945328048,4.51,1.216293454170227,30,-1.0
2006-03-20,4.79,4.61,4.66,96.50730895996094,1.216293454170227,3.362649,0.945328048,4.51,1.210800290107727,30,-1.0
2006-03-21,4.82,4.68,4.71,95.90049743652344,1.210800290107727,3.362649,0.945328048,4.51,1.2079044580459595,30,-1.0
2006-03-22,4.81,4.69,4.7,96.485107421875,1.2079044580459595,3.362649,0.945328048,4.57,1.197203278541565,20,-1.0
2006-03-23,4.81,4.73,4.73,96.28529357910156,1.197203278541565,3.362649,0.945328048,4.57,1.2034997940063477,20,1.0
2006-03-24,4.78,4.66,4.67,96.35931396484375,1.2034997940063477,3.362649,0.945328048,4.57,1.20110023021698,20,-1.0
2006-03-27,4.8,4.69,4.7,96.21869659423828,1.20110023021698,3.362649,0.945328048,4.57,1.2030943632125854,20,1.0
2006-03-28,4.83,4.79,4.79,95.62667083740234,1.2030943632125854,3.362649,0.945328048,4.57,1.2167967557907104,30,1.0
2006-03-29,4.83,4.79,4.81,96.22608184814453,1.2167967557907104,3.362649,0.945328048,4.7,1.2115044593811035,30,-1.0
2006-03-30,4.84,4.83,4.86,96.05587768554688,1.2115044593811035,3.362649,0.945328048,4.7,1.2260010242462158,30,1.0
2006-04-03,4.86,4.85,4.88,96.00408935546875,1.2260010242462158,3.362649,0.945328048,4.7,1.2288031578063965,30,1.0
2006-04-04,4.85,4.82,4.87,96.61833953857422,1.2288031578063965,3.362649,0.945328048,4.7,1.2214038372039795,30,-1.0
2006-04-05,4.83,4.79,4.84,96.9512939453125,1.2214038372039795,3.362649,0.945328048,4.88,1.2094969749450684,30,-1.0
2006-04-06,4.85,4.84,4.9,96.84770965576172,1.2094969749450684,3.362649,0.945328048,4.88,1.2148010730743408,30,1.0
2006-04-10,4.89,4.89,4.97,96.0114974975586,1.2148010730743408,3.362649,0.945328048,4.88,1.2114017009735107,30,-1.0
2006-04-11,4.88,4.86,4.93,95.19746398925781,1.2114017009735107,3.362649,0.945328048,4.88,1.2116072177886963,30,1.0
2006-04-12,4.91,4.91,4.98,95.37505340576172,1.2116072177886963,3.362649,0.945328048,4.76,1.2111963033676147,30,-1.0
2006-04-13,4.94,4.97,5.05,95.24925994873047,1.2111963033676147,3.362649,0.945328048,4.76,1.2367054224014282,30,1.0
2006-04-17,4.93,4.93,5.01,95.21226501464844,1.2367054224014282,3.362649,0.945328048,4.76,1.2378076314926147,30,1.0
2006-04-18,4.9,4.87,4.99,96.72193145751953,1.2378076314926147,3.362649,0.945328048,4.76,1.230905532836914,30,-1.0
2006-04-19,4.9,4.91,5.04,96.90691375732422,1.230905532836914,3.362649,0.945328048,4.77,1.234095573425293,30,1.0
2006-04-20,4.9,4.92,5.04,97.04014587402344,1.234095573425293,3.362649,0.945328048,4.77,1.2428998947143555,30,1.0
2006-04-24,4.93,4.9,4.99,96.87733459472656,1.2428998947143555,3.362649,0.945328048,4.77,1.2448959350585938,30,1.0
2006-04-25,4.96,4.98,5.07,96.47769927978516,1.2448959350585938,3.362649,0.945328048,4.77,1.2531956434249878,30,1.0
2006-04-26,4.98,5.02,5.12,96.49988555908203,1.2531956434249878,3.362649,0.945328048,4.74,1.2635995149612427,40,1.0
2006-04-27,4.93,4.95,5.09,96.96614074707031,1.2635995149612427,3.362649,0.945328048,4.74,1.261702299118042,30,-1.0
2006-05-01,4.98,4.99,5.14,96.49988555908203,1.261702299118042,4.166667,0.945328048,4.74,1.2623074054718018,30,1.0
2006-05-02,4.98,4.98,5.12,97.22512817382812,1.2623074054718018,4.166667,0.945328048,4.74,1.270099401473999,40,1.0
2006-05-03,5.0,5.01,5.15,96.86254119873047,1.270099401473999,4.166667,0.945328048,4.83,1.272799015045166,40,1.0
2006-05-04,5.01,5.03,5.16,97.21033477783203,1.272799015045166,4.166667,0.945328048,4.83,1.2766989469528198,40,1.0
2006-05-08,5.03,5.01,5.12,97.95035552978516,1.2766989469528198,4.166667,0.945328048,4.83,1.2774492502212524,40,1.0
2006-05-09,5.03,5.01,5.13,98.14276885986328,1.2774492502212524,4.166667,0.945328048,4.83,1.2851983308792114,40,1.0
2006-05-10,5.03,5.03,5.13,98.09098815917969,1.2851983308792114,4.166667,0.945328048,4.84,1.2929919958114624,40,1.0
2006-05-11,4.99,5.04,5.14,96.90691375732422,1.2929919958114624,4.166667,0.945328048,4.84,1.285000205039978,40,-1.0
2006-05-15,5.02,5.04,5.15,95.83387756347656,1.285000205039978,4.166667,0.945328048,4.84,1.2741937637329102,40,-1.0
2006-05-16,4.99,4.99,5.1,95.69324493408203,1.2741937637329102,4.166667,0.945328048,4.84,1.2850992679595947,40,1.0
2006-05-17,5.0,5.03,5.16,93.87278747558594,1.2850992679595947,4.166667,0.945328048,5.0,1.2766989469528198,40,-1.0
2006-05-18,4.98,4.96,5.08,93.39918518066406,1.2766989469528198,4.166667,0.945328048,5.0,1.2782983779907227,40,1.0
2006-05-22,5.02,4.94,5.04,93.3399658203125,1.2782983779907227,4.166667,0.945328048,5.0,1.277400255203247,40,-1.0
2006-05-23,5.02,4.98,5.07,92.62953186035156,1.277400255203247,4.166667,0.945328048,5.0,1.2810001373291016,40,1.0
2006-05-24,4.99,4.93,5.03,93.36959075927734,1.2810001373291016,4.166667,0.945328048,4.98,1.2739015817642212,40,-1.0
2006-05-25,5.01,4.97,5.07,94.52404022216797,1.2739015817642212,4.166667,0.945328048,4.98,1.2865046262741089,40,1.0
2006-05-29,5.01,4.97,5.07,94.52404022216797,1.2865046262741089,4.166667,0.945328048,4.98,1.2816076278686523,40,-1.0
2006-05-30,5.04,4.99,5.09,93.3177490234375,1.2816076278686523,4.166667,0.945328048,4.98,1.28109872341156,40,-1.0
2006-05-31,5.08,5.04,5.12,94.36121368408203,1.28109872341156,4.166667,0.945328048,5.01,1.2918059825897217,40,1.0
2006-06-01,5.06,5.03,5.11,95.26404571533203,1.2918059825897217,4.318766,0.945328048,5.01,1.2821991443634033,40,-1.0
2006-06-05,5.04,4.95,5.02,94.07260131835938,1.2821991443634033,4.318766,0.945328048,5.01,1.2801966667175293,40,-1.0
2006-06-06,5.05,4.95,5.01,93.84320068359375,1.2801966667175293,4.318766,0.945328048,5.01,1.2648941278457642,40,-1.0
2006-06-07,5.06,4.97,5.02,93.14015197753906,1.2648941278457642,4.318766,0.945328048,4.99,1.2640947103500366,40,-1.0
2006-06-08,5.06,4.95,5.0,93.05877685546875,1.2640947103500366,4.318766,0.945328048,4.99,1.2545949220657349,30,-1.0
2006-06-12,5.13,4.95,4.99,91.75630950927734,1.2545949220657349,4.318766,0.945328048,4.99,1.2609069347381592,30,1.0
2006-06-13,5.13,4.93,4.97,90.69068145751953,1.2609069347381592,4.318766,0.945328048,4.99,1.2639987468719482,40,1.0
2006-06-14,5.17,5.03,5.05,91.39369201660156,1.2639987468719482,4.318766,0.945328048,5.0,1.2644941806793213,40,1.0
2006-06-15,5.16,5.08,5.1,93.33258819580078,1.2644941806793213,4.318766,0.945328048,5.0,1.2589067220687866,30,-1.0
2006-06-19,5.25,5.12,5.14,91.92402648925781,1.2589067220687866,4.318766,0.945328048,5.0,1.2660951614379883,40,1.0
2006-06-20,5.24,5.13,5.15,92.2362289428711,1.2660951614379883,4.318766,0.945328048,5.0,1.2584948539733887,30,-1.0
2006-06-21,5.23,5.14,5.16,92.92005920410156,1.2584948539733887,4.318766,0.945328048,4.95,1.2523951530456543,30,-1.0
2006-06-22,5.24,5.18,5.2,92.51122283935547,1.2523951530456543,4.318766,0.945328048,4.95,1.256897211074829,30,1.0
2006-06-26,5.32,5.22,5.25,92.90518188476562,1.256897211074829,4.318766,0.945328048,4.95,1.2545949220657349,30,-1.0
2006-06-27,5.31,5.19,5.21,92.10240936279297,1.2545949220657349,4.318766,0.945328048,4.95,1.26639986038208,40,1.0
2006-06-28,5.31,5.23,5.25,92.72677612304688,1.26639986038208,4.318766,0.945328048,5.0,1.2782983779907227,40,1.0
2006-06-29,5.26,5.17,5.22,94.59988403320312,1.2782983779907227,4.318766,0.945328048,5.0,1.2790013551712036,40,1.0
2006-07-03,5.31,5.11,5.15,94.99385833740234,1.2790013551712036,4.318766,0.945328048,5.0,1.2733986377716064,40,-1.0
2006-07-04,5.31,5.11,5.15,94.99385833740234,1.2733986377716064,4.318766,0.945328048,5.0,1.2775959968566895,40,1.0
2006-07-05,5.32,5.19,5.23,94.45123291015625,1.2775959968566895,4.318766,0.945328048,5.14,1.2823965549468994,40,1.0
2006-07-06,5.31,5.15,5.19,94.72627258300781,1.2823965549468994,4.318766,0.945328048,5.14,1.2767478227615356,40,-1.0
2006-07-10,5.32,5.1,5.13,94.28771209716797,1.2767478227615356,4.318766,0.945328048,5.14,1.2711971998214722,40,-1.0
2006-07-11,5.3,5.07,5.1,94.70398712158203,1.2711971998214722,4.318766,0.945328048,5.14,1.2696961164474487,40,-1.0
2006-07-12,5.3,5.08,5.1,93.69306182861328,1.2696961164474487,4.318766,0.945328048,5.24,1.2643983364105225,40,-1.0
2006-07-13,5.27,5.04,5.08,92.16931915283203,1.2643983364105225,4.318766,0.945328048,5.24,1.2502031326293945,30,-1.0
2006-07-17,5.3,5.04,5.07,91.67871856689453,1.2502031326293945,4.318766,0.945328048,5.24,1.2599060535430908,30,1.0
2006-07-18,5.33,5.1,5.13,92.14701080322266,1.2599060535430908,4.318766,0.945328048,5.24,1.263296127319336,40,1.0
2006-07-19,5.28,5.02,5.06,93.42548370361328,1.263296127319336,4.318766,0.945328048,5.25,1.270599603652954,40,1.0
2006-07-20,5.24,4.98,5.03,92.7862548828125,1.270599603652954,4.318766,0.945328048,5.25,1.2583998441696167,30,-1.0
2006-07-24,5.27,4.99,5.05,93.81199645996094,1.2583998441696167,4.318766,0.945328048,5.25,1.2712942361831665,40,1.0
2006-07-25,5.25,5.02,5.07,94.14649200439453,1.2712942361831665,4.318766,0.945328048,5.25,1.269599437713623,40,-1.0
2006-07-26,5.21,4.99,5.04,94.27285766601562,1.269599437713623,4.318766,0.945328048,5.24,1.2751035690307617,40,1.0
2006-07-27,5.2,4.98,5.07,94.18363952636719,1.2751035690307617,4.318766,0.945328048,5.24,1.2820019721984863,40,1.0
